0.47946226,1,1
0.47946226,0,1
0.47946226,0,1
0.47946226,0,1
0.275451176,0,1
0.467412518,0,1
0.455392566,1,1
0.331797509,1,1
0.23343248,1,1
0.310123564,0,1
0.32450542,0,1
0.32450542,0,1
0.350303611,1,1
0.400010467,1,1
0.303038331,0,1
0.303038331,0,1
0.968962249,0,1
0.361583863,0,0
0.361583863,0,0
0.944453931,0,0
0.944453931,0,0
0.36537142,0,0
0.999784758,0,0
0.999784758,0,0
0.342855422,1,1
0.342855422,0,1
0.93856632,1,1
0.599178729,1,1
0.571653745,0,1
0.571653745,1,1
0.350303611,1,1
0.455392566,0,1
0.455392566,1,1
0.439431145,1,1
0.999739964,0,1
0.29952309,1,1
0.999784758,1,1
0.689135729,1,1
0.320884232,0,1
0.320884232,0,1
0.292548667,1,1
0.36537142,1,1
0.361583863,0,1
0.392233798,0,1
0.392233798,0,1
0.999999991,0,1
0.483483563,0,1
0.331797509,1,1
0.392233798,0,1
0.917961049,0,1
0.331797509,1,1
0.917961049,0,0
0.361583863,1,0
0.331797509,1,0
0.917961049,1,0
0.999784758,0,0
0.60695968,0,0
0.331797509,1,0
1,1,0
0.571653745,1,0
0.335467814,1,0
0.917961049,1,0
0.917961049,0,0
0.331797509,1,0
0.331797509,0,0
0.331797509,0,0
0.331797509,0,0
0.60695968,0,0
0.331797509,0,0
0.331797509,0,0
0.331797509,0,0
0.350303611,1,0
0.331797509,0,0
0.35780982,0,0
0.999784758,1,0
0.331797509,0,0
0.285650666,0,0
0.331797509,0,0
0.467412518,0,0
0.60695968,0,0
0.354049626,0,1
0.775104599,0,1
0.407826995,1,1
0.407826995,1,1
0.310123564,1,1
0.350303611,0,1
0.23343248,1,1
0.23343248,1,1
0.36537142,1,1
0.320884232,0,1
0.36537142,1,1
0.467412518,0,1
0.354049626,0,1
0.36537142,1,0
0.392233798,1,0
0.392233798,1,0
0.6108344,1,0
0.303038331,0,0
0.439431145,0,0
0.447401207,0,0
0.60695968,0,0
0.966029106,0,0
0.310123564,1,1
0.320884232,1,1
0.966029106,1,1
0.966029106,1,1
0.331797509,1,1
0.331797509,1,1
0.361583863,0,1
0.31369302,1,1
0.31369302,1,1
0.346572102,1,0
0.346572102,1,0
0.966029106,0,0
0.296026451,0,0
0.28908999,1,0
0.331797509,1,0
0.335467814,0,0
0.335467814,0,0
0.320884232,0,0
0.335467814,0,0
0.31369302,0,0
0.966029106,0,0
0.966029106,0,0
0.966029106,0,0
0.966029106,0,0
0.31369302,1,0
0.31369302,0,0
0.966029106,0,0
0.415680386,1,0
0.415680386,1,0
0.31369302,0,0
0.303038331,0,0
0.320884232,1,0
0.320884232,1,0
0.303038331,0,0
0.303038331,0,0
0.966029106,0,0
0.32450542,1,1
0.361583863,0,1
0.6108344,0,0
0.320884232,1,0
0.320884232,1,0
0.303038331,1,0
0.361583863,0,0
0.292548667,0,0
0.455392566,1,0
0.455392566,0,0
0.966029106,0,0
0.966029106,0,0
0.303038331,0,0
0.303038331,0,0
0.361583863,0,0
0.303038331,1,0
0.303038331,0,0
0.303038331,0,0
0.369172153,0,1
0.350303611,0,1
0.328143277,1,1
0.648918698,0,1
0.648918698,0,1
0.648918698,0,1
0.350303611,0,1
0.350303611,0,1
0.350303611,0,1
0.350303611,0,1
0.350303611,0,1
0.278831026,0,1
0.407826995,0,1
0.407826995,0,1
0.407826995,0,1
0.411749271,0,1
0.331797509,0,1
0.31369302,0,1
0.31369302,0,1
0.350303611,0,1
0.361583863,0,1
0.411749271,0,1
0.342855422,0,1
0.36537142,1,1
0.455392566,1,1
0.23343248,0,1
0.331797509,1,1
0.543775555,1,1
0.376811772,0,1
0.591358229,0,1
0.400010467,0,1
0.400010467,0,1
0.400010467,0,1
0.328143277,0,1
0.328143277,0,1
0.335467814,1,1
0.335467814,1,1
0.455392566,0,1
0.630035973,0,1
0.999739964,0,1
0.999739964,0,1
0.999739964,0,1
0.999739964,0,1
0.317280003,1,1
0.350303611,0,1
0.310123564,1,1
0.346572102,0,1
0.475443046,0,1
0.331797509,1,1
0.23343248,0,1
0.331797509,0,1
0.455392566,0,1
0.292548667,1,1
0.292548667,1,1
0.292548667,0,1
0.292548667,1,1
0.292548667,1,1
0.292548667,0,1
0.29952309,1,1
0.23343248,1,1
0.331797509,0,1
0.331797509,0,1
0.331797509,0,1
0.331797509,0,1
0.331797509,0,1
0.331797509,0,1
0.331797509,0,1
0.467412518,1,1
0.467412518,1,1
0.467412518,1,1
0.320884232,0,1
0.648918698,0,1
0.350303611,0,1
0.455392566,0,1
0.455392566,0,1
0.331797509,0,1
0.689135729,0,1
0.975965351,0,1
0.346572102,1,1
0.23343248,1,1
0.23343248,0,1
0.491530803,0,1
0.443413314,1,1
0.689135729,0,1
0.689135729,0,1
0.689135729,0,1
0.28908999,1,1
0.47946226,1,1
0.823116703,1,1
0.455392566,0,1
0.475443046,0,1
0.31369302,1,1
0.571653745,1,1
0.36537142,0,1
0.455392566,0,1
0.455392566,0,1
0.467412518,0,1
0.439431145,1,1
0.317280003,1,1
0.331797509,0,1
0.36537142,1,1
0.354049626,1,1
0.354049626,1,1
0.689135729,1,1
0.447401207,1,1
0.467412518,0,1
0.331797509,0,1
0.361583863,0,1
0.975965351,0,1
0.966029106,1,1
0.975965351,1,1
0.36537142,0,1
0.285650666,0,1
0.339153888,0,1
0.455392566,0,1
0.455392566,0,1
0.571653745,1,1
0.968962249,1,1
0.310123564,0,1
0.23343248,1,1
0.303038331,0,1
0.303038331,0,1
0.60695968,0,1
0.60695968,0,1
0.407826995,0,1
0.968962249,0,1
0.403913935,0,1
0.575610625,1,1
0.36537142,1,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.467412518,0,1
0.296026451,0,1
0.23343248,1,1
0.392233798,0,1
0.335467814,0,1
0.331797509,0,1
0.376811772,1,1
0.346572102,0,1
0.346572102,0,1
0.346572102,0,1
0.23343248,1,1
0.23343248,0,1
0.303038331,1,1
0.451394425,0,1
0.36537142,1,1
0.346572102,0,1
0.346572102,0,1
0.346572102,0,1
0.317280003,1,1
0.292548667,0,1
0.346572102,1,1
0.346572102,1,1
0.451394425,1,1
0.455392566,0,1
0.335467814,0,1
0.335467814,0,1
0.331797509,1,1
0.331797509,1,1
0.403913935,1,1
0.403913935,0,1
0.278831026,0,1
0.331797509,0,1
0.331797509,0,1
0.331797509,0,1
0.335467814,0,1
0.555757978,1,1
0.335467814,0,1
0.335467814,0,1
0.23343248,0,1
0.753368414,1,1
0.346572102,1,1
0.966029106,1,1
0.439431145,0,1
0.630035973,0,1
0.630035973,0,1
0.67109827,0,1
0.335467814,0,1
0.6108344,0,1
0.6108344,0,1
0.6108344,0,1
0.6108344,0,1
0.6108344,0,1
0.6108344,0,1
0.303038331,0,1
0.303038331,0,1
0.36537142,0,1
0.32450542,0,1
0.331797509,0,1
0.331797509,0,1
0.331797509,0,1
0.361583863,1,1
0.361583863,1,1
0.335467814,0,1
0.361583863,0,1
0.60695968,0,1
0.60695968,0,1
0.439431145,0,1
0.968962249,1,1
0.32450542,1,1
0.531753186,1,1
0.303038331,1,1
0.361583863,0,1
0.361583863,0,1
0.689135729,1,1
0.411749271,0,1
0.511656818,0,1
0.335467814,0,1
0.275451176,0,1
0.275451176,0,1
0.361583863,0,1
0.23343248,0,1
0.23343248,0,1
0.361583863,1,1
0.23343248,0,1
0.667440672,0,1
0.966029106,1,1
0.966029106,1,1
0.439431145,0,1
0.335467814,0,1
0.439431145,1,1
0.303038331,1,1
0.36537142,0,1
0.443413314,1,1
0.361583863,0,1
0.361583863,0,1
0.361583863,0,1
0.361583863,0,1
0.335467814,0,1
0.335467814,0,1
0.335467814,0,1
0.335467814,0,1
0.303038331,0,1
0.278831026,1,1
0.278831026,1,1
0.331797509,0,1
0.354049626,1,1
0.403913935,0,1
0.403913935,0,1
0.292548667,1,1
0.999784758,0,1
0.320884232,0,1
0.331797509,1,1
0.331797509,0,1
0.331797509,0,1
0.331797509,1,1
0.335467814,0,1
0.23343248,0,1
0.372985719,0,1
0.966029106,0,1
0.519701786,0,1
0.331797509,0,1
0.331797509,0,1
0.944453931,1,1
0.944453931,1,1
0.411749271,0,1
0.966029106,0,1
0.400010467,1,1
0.335467814,1,1
0.361583863,0,1
0.29952309,1,1
0.407826995,0,1
0.439431145,1,1
0.439431145,0,1
0.439431145,1,1
0.439431145,1,1
0.439431145,1,1
0.439431145,1,1
0.303038331,0,0
0.717059659,1,1
0.331797509,0,0
0.403913935,0,0
0.403913935,0,0
0.239656564,1,0
0.239656564,1,0
0.67109827,0,1
0.455392566,0,0
0.331797509,0,0
0.331797509,0,0
0.320884232,1,0
0.350303611,0,0
0.350303611,0,0
0.303038331,0,0
0.361583863,0,0
0.310123564,0,0
0.331797509,0,0
0.331797509,0,0
0.278831026,0,0
0.278831026,0,0
0.31369302,0,0
0.31369302,0,0
0.350303611,0,0
0.350303611,0,0
0.350303611,0,0
0.292548667,0,0
0.32450542,1,0
0.361583863,0,0
0.303038331,0,0
0.331797509,0,0
0.6108344,1,0
0.6108344,1,0
0.467412518,0,0
0.331797509,1,0
0.335467814,0,0
0.411749271,0,0
0.346572102,0,0
0.717059659,1,0
0.335467814,0,0
0.331797509,0,0
0.361583863,0,0
0.966029106,1,0
0.31369302,0,0
0.282230933,1,0
0.335467814,1,0
0.384499934,0,0
0.23343248,0,0
0.23343248,0,0
0.455392566,0,0
0.455392566,0,0
0.328143277,0,0
0.60695968,1,0
0.975965351,0,0
0.346572102,0,0
0.894389477,1,0
0.28908999,0,0
0.28908999,0,0
0.384499934,1,0
0.354049626,1,0
0.335467814,1,0
0.335467814,1,0
0.36537142,0,0
0.310123564,0,0
0.411749271,0,0
0.328143277,0,0
0.335467814,0,0
0.292548667,0,0
0.966029106,1,0
0.966029106,0,0
0.975965351,0,0
0.303038331,0,0
0.303038331,0,0
0.361583863,0,0
0.28908999,0,0
0.60695968,0,0
0.999784758,0,0
0.999784758,0,0
0.28908999,0,0
0.49555592,1,0
0.60695968,1,0
0.60695968,1,0
0.306571911,0,0
0.335467814,0,0
0.335467814,0,0
0.335467814,0,0
0.335467814,0,0
0.60695968,0,0
0.342855422,0,0
0.999739964,1,0
0.361583863,0,0
0.361583863,0,0
0.376811772,0,0
0.328143277,0,0
0.36537142,1,0
0.335467814,1,0
0.5156801,0,0
0.439431145,0,0
0.335467814,1,0
0.335467814,1,0
0.335467814,0,0
0.335467814,1,0
0.335467814,1,0
0.335467814,1,0
0.285650666,0,0
0.369172153,0,0
0.335467814,0,0
0.60695968,0,0
0.966029106,0,0
0.966029106,0,0
0.354049626,0,0
0.455392566,1,0
0.455392566,0,0
0.467412518,0,0
0.467412518,0,0
0.467412518,0,0
0.966029106,1,0
0.31369302,0,0
0.335467814,0,0
0.31369302,0,0
0.999784758,1,0
0.467412518,0,0
0.361583863,0,0
0.361583863,0,0
1,0,0
0.70324807,1,0
0.447401207,0,0
0.335467814,0,0
0.966029106,0,0
0.966029106,0,0
0.60695968,0,0
0.331797509,0,0
0.361583863,0,0
0.999784758,0,0
0.999784758,0,0
0.320884232,0,0
0.320884232,0,0
0.455392566,0,0
0.361583863,1,0
0.361583863,1,0
0.455392566,0,0
0.455392566,0,0
0.455392566,0,0
0.455392566,0,0
0.335467814,0,0
0.335467814,0,0
0.361583863,0,0
0.296026451,0,0
0.894389477,0,0
0.60695968,0,0
0.60695968,0,0
0.999784758,0,0
0.999784758,0,0
0.303038331,0,0
0.303038331,0,0
0.303038331,0,0
0.361583863,1,0
0.23343248,0,0
0.60695968,0,0
0.60695968,0,0
0.60695968,0,0
0.689135729,1,0
0.475443046,0,0
0.60695968,0,0
0.384499934,1,0
0.335467814,0,0
0.361583863,0,0
0.31369302,1,0
0.292548667,0,0
0.354049626,0,0
0.354049626,0,0
0.354049626,0,0
0.354049626,0,0
0.282230933,0,0
0.296026451,0,0
0.296026451,0,0
0.392233798,0,0
0.60695968,0,0
0.342855422,0,0
0.60695968,0,0
0.303038331,0,0
0.303038331,1,0
0.361583863,1,1
0.29952309,0,1
0.320884232,1,1
0.320884232,1,1
0.320884232,1,1
0.320884232,1,1
0.320884232,1,1
0.320884232,1,1
0.5156801,0,1
0.5156801,0,1
0.5156801,0,1
0.5156801,0,1
0.317280003,1,1
0.317280003,1,1
0.317280003,1,1
0.439431145,0,1
0.439431145,0,1
0.439431145,0,1
0.278831026,0,1
0.23343248,0,1
0.29952309,1,1
0.29952309,0,1
0.36537142,0,1
0.717059659,0,1
0.23343248,0,1
0.320884232,0,1
0.292548667,1,1
0.292548667,0,1
0.317280003,1,1
0.4235676,0,1
0.400010467,1,1
0.36537142,0,1
0.894389477,0,1
0.331797509,0,1
0.331797509,0,1
0.535764409,0,1
0.36537142,0,1
0.31369302,0,1
0.31369302,0,1
0.439431145,1,1
0.571653745,0,1
0.571653745,0,1
0.571653745,0,1
0.320884232,0,1
0.475443046,0,1
0.439431145,0,1
0.439431145,0,1
0.439431145,0,1
0.303038331,0,1
0.400010467,1,1
0.388361333,1,1
0.361583863,1,1
0.31369302,0,1
0.467412518,0,1
0.467412518,1,1
0.328143277,0,1
0.31369302,0,1
0.31369302,0,1
0.31369302,1,1
0.31369302,0,1
0.403913935,1,1
0.346572102,0,1
0.328143277,1,1
0.331797509,1,1
0.331797509,1,1
0.331797509,1,1
0.67109827,0,1
0.400010467,0,1
0.361583863,0,1
0.328143277,1,1
0.328143277,1,1
0.361583863,1,1
0.331797509,0,1
0.306571911,0,1
0.306571911,0,1
0.361583863,0,1
0.369172153,0,1
0.317280003,1,1
0.23343248,0,1
0.587434083,0,1
0.331797509,0,1
0.372985719,0,1
0.36537142,0,1
0.28908999,1,1
0.361583863,0,1
0.31369302,0,1
0.361583863,0,1
0.361583863,0,1
0.361583863,0,1
0.31369302,1,1
